date,base_currency,quote_currency,rate
2026-03-07,NOK,CNY,0.71445
2026-03-07,NOK,MXN,1.829415
2026-03-07,SEK,EUR,0.093398
2026-03-07,SEK,USD,0.108524
2026-03-07,SEK,GBP,0.081176
2026-03-07,SEK,JPY,17.091745
2026-03-07,SEK,CHF,0.084678
2026-03-07,SEK,AUD,0.154214
2026-03-07,SEK,CAD,0.148221
2026-03-07,SEK,NOK,1.048454
2026-03-07,SEK,SEK,1.0
2026-03-07,SEK,CNY,0.749067
2026-03-07,SEK,MXN,1.918057
2026-03-07,CNY,EUR,0.124686
2026-03-07,CNY,USD,0.144879
2026-03-07,CNY,GBP,0.10837
2026-03-07,CNY,JPY,22.81737
2026-03-07,CNY,CHF,0.113045
2026-03-07,CNY,AUD,0.205874
2026-03-07,CNY,CAD,0.197874
2026-03-07,CNY,NOK,1.399679
2026-03-07,CNY,SEK,1.334994
2026-03-07,CNY,CNY,1.0
2026-03-07,CNY,MXN,2.560594
2026-03-07,MXN,EUR,0.048694
2026-03-07,MXN,USD,0.05658
2026-03-07,MXN,GBP,0.042322
2026-03-07,MXN,JPY,8.910969
2026-03-07,MXN,CHF,0.044148
2026-03-07,MXN,AUD,0.080401
2026-03-07,MXN,CAD,0.077277
2026-03-07,MXN,NOK,0.546623
2026-03-07,MXN,SEK,0.521361
2026-03-07,MXN,CNY,0.390534
2026-03-07,MXN,MXN,1.0
2026-03-08,EUR,EUR,1.0
2026-03-08,EUR,USD,1.161941
2026-03-08,EUR,GBP,0.866335
2026-03-08,EUR,JPY,183.337249
2026-03-08,EUR,CHF,0.902777
2026-03-08,EUR,AUD,1.652681
2026-03-08,EUR,CAD,1.576377
2026-03-08,EUR,NOK,11.136274
2026-03-08,EUR,SEK,10.664744
2026-03-08,EUR,CNY,8.021002
2026-03-08,EUR,MXN,20.725488
2026-03-08,USD,EUR,0.860629
2026-03-08,USD,USD,1.0
2026-03-08,USD,GBP,0.745593
2026-03-08,USD,JPY,157.785349
2026-03-08,USD,CHF,0.776956
2026-03-08,USD,AUD,1.422345
2026-03-08,USD,CAD,1.356676
2026-03-08,USD,NOK,9.5842
2026-03-08,USD,SEK,9.178387
2026-03-08,USD,CNY,6.903107
2026-03-08,USD,MXN,17.836956
2026-03-08,GBP,EUR,1.154288
2026-03-08,GBP,USD,1.341215
2026-03-08,GBP,GBP,1.0
2026-03-08,GBP,JPY,211.624056
2026-03-08,GBP,CHF,1.042065
2026-03-08,GBP,AUD,1.907671
2026-03-08,GBP,CAD,1.819593
2026-03-08,GBP,NOK,12.854471
2026-03-08,GBP,SEK,12.31019
2026-03-08,GBP,CNY,9.25855
2026-03-08,GBP,MXN,23.92319
2026-03-08,JPY,EUR,0.005454
2026-03-08,JPY,USD,0.006338
2026-03-08,JPY,GBP,0.004725
2026-03-08,JPY,JPY,1.0
2026-03-08,JPY,CHF,0.004924
2026-03-08,JPY,AUD,0.009014
2026-03-08,JPY,CAD,0.008598
2026-03-08,JPY,NOK,0.060742
2026-03-08,JPY,SEK,0.05817
2026-03-08,JPY,CNY,0.04375
2026-03-08,JPY,MXN,0.113046
2026-03-08,CHF,EUR,1.107693
2026-03-08,CHF,USD,1.287074
2026-03-08,CHF,GBP,0.959633
2026-03-08,CHF,JPY,203.081392
2026-03-08,CHF,CHF,1.0
2026-03-08,CHF,AUD,1.830663
2026-03-08,CHF,CAD,1.746142
2026-03-08,CHF,NOK,12.335573
2026-03-08,CHF,SEK,11.813262
2026-03-08,CHF,CNY,8.884808
2026-03-08,CHF,MXN,22.957479
2026-03-08,AUD,EUR,0.605077
2026-03-08,AUD,USD,0.703064
2026-03-08,AUD,GBP,0.524199
2026-03-08,AUD,JPY,110.93322
2026-03-08,AUD,CHF,0.54625
2026-03-08,AUD,AUD,1.0
2026-03-08,AUD,CAD,0.95383
2026-03-08,AUD,NOK,6.738307
2026-03-08,AUD,SEK,6.452995
2026-03-08,AUD,CNY,4.853327
2026-03-08,AUD,MXN,12.540524
2026-03-08,CAD,EUR,0.634366
2026-03-08,CAD,USD,0.737096
2026-03-08,CAD,GBP,0.549573
2026-03-08,CAD,JPY,116.302938
2026-03-08,CAD,CHF,0.572691
2026-03-08,CAD,AUD,1.048405
2026-03-08,CAD,CAD,1.0
2026-03-08,CAD,NOK,7.064475
2026-03-08,CAD,SEK,6.765352
2026-03-08,CAD,CNY,5.088252
2026-03-08,CAD,MXN,13.147547
2026-03-08,NOK,EUR,0.089797
2026-03-08,NOK,USD,0.104338
2026-03-08,NOK,GBP,0.077794
2026-03-08,NOK,JPY,16.46307
2026-03-08,NOK,CHF,0.081066
2026-03-08,NOK,AUD,0.148405
2026-03-08,NOK,CAD,0.141553
2026-03-08,NOK,NOK,1.0
2026-03-08,NOK,SEK,0.957658
2026-03-08,NOK,CNY,0.720259
2026-03-08,NOK,MXN,1.861079
2026-03-08,SEK,EUR,0.093767
2026-03-08,SEK,USD,0.108952
2026-03-08,SEK,GBP,0.081234
2026-03-08,SEK,JPY,17.190966
2026-03-08,SEK,CHF,0.084651
2026-03-08,SEK,AUD,0.154967
2026-03-08,SEK,CAD,0.147812
2026-03-08,SEK,NOK,1.044214
2026-03-08,SEK,SEK,1.0
2026-03-08,SEK,CNY,0.752105
2026-03-08,SEK,MXN,1.943365
2026-03-08,CNY,EUR,0.124673
2026-03-08,CNY,USD,0.144862
2026-03-08,CNY,GBP,0.108008
2026-03-08,CNY,JPY,22.857149
2026-03-08,CNY,CHF,0.112552
2026-03-08,CNY,AUD,0.206044
2026-03-08,CNY,CAD,0.196531
2026-03-08,CNY,NOK,1.388389
2026-03-08,CNY,SEK,1.329602
2026-03-08,CNY,CNY,1.0
2026-03-08,CNY,MXN,2.583903
2026-03-08,MXN,EUR,0.04825
2026-03-08,MXN,USD,0.056063
2026-03-08,MXN,GBP,0.0418
2026-03-08,MXN,JPY,8.84598
2026-03-08,MXN,CHF,0.043559
2026-03-08,MXN,AUD,0.079741
2026-03-08,MXN,CAD,0.07606
2026-03-08,MXN,NOK,0.537323
2026-03-08,MXN,SEK,0.514571
2026-03-08,MXN,CNY,0.387012
2026-03-08,MXN,MXN,1.0
2026-03-09,EUR,EUR,1.0
2026-03-09,EUR,USD,1.161941
2026-03-09,EUR,GBP,0.866335
2026-03-09,EUR,JPY,183.337249
2026-03-09,EUR,CHF,0.902777
2026-03-09,EUR,AUD,1.652681
2026-03-09,EUR,CAD,1.576377
2026-03-09,EUR,NOK,11.136274
2026-03-09,EUR,SEK,10.664744
2026-03-09,EUR,CNY,8.021002
2026-03-09,EUR,MXN,20.725488
2026-03-09,USD,EUR,0.860629
2026-03-09,USD,USD,1.0
2026-03-09,USD,GBP,0.745593
2026-03-09,USD,JPY,157.785349
2026-03-09,USD,CHF,0.776956
2026-03-09,USD,AUD,1.422345
2026-03-09,USD,CAD,1.356676
2026-03-09,USD,NOK,9.5842
2026-03-09,USD,SEK,9.178387
2026-03-09,USD,CNY,6.903107
2026-03-09,USD,MXN,17.836956
2026-03-09,GBP,EUR,1.154288
2026-03-09,GBP,USD,1.341215
2026-03-09,GBP,GBP,1.0
2026-03-09,GBP,JPY,211.624056
2026-03-09,GBP,CHF,1.042065
2026-03-09,GBP,AUD,1.907671
2026-03-09,GBP,CAD,1.819593
2026-03-09,GBP,NOK,12.854471
2026-03-09,GBP,SEK,12.31019
2026-03-09,GBP,CNY,9.25855
2026-03-09,GBP,MXN,23.92319
2026-03-09,JPY,EUR,0.005454
2026-03-09,JPY,USD,0.006338
2026-03-09,JPY,GBP,0.004725
2026-03-09,JPY,JPY,1.0
2026-03-09,JPY,CHF,0.004924
2026-03-09,JPY,AUD,0.009014
2026-03-09,JPY,CAD,0.008598
2026-03-09,JPY,NOK,0.060742
2026-03-09,JPY,SEK,0.05817
2026-03-09,JPY,CNY,0.04375
2026-03-09,JPY,MXN,0.113046
2026-03-09,CHF,EUR,1.107693
2026-03-09,CHF,USD,1.287074
2026-03-09,CHF,GBP,0.959633
2026-03-09,CHF,JPY,203.081392
2026-03-09,CHF,CHF,1.0
2026-03-09,CHF,AUD,1.830663
2026-03-09,CHF,CAD,1.746142
2026-03-09,CHF,NOK,12.335573
2026-03-09,CHF,SEK,11.813262
2026-03-09,CHF,CNY,8.884808
2026-03-09,CHF,MXN,22.957479
2026-03-09,AUD,EUR,0.605077
2026-03-09,AUD,USD,0.703064
2026-03-09,AUD,GBP,0.524199
2026-03-09,AUD,JPY,110.93322
2026-03-09,AUD,CHF,0.54625
2026-03-09,AUD,AUD,1.0
2026-03-09,AUD,CAD,0.95383
2026-03-09,AUD,NOK,6.738307
2026-03-09,AUD,SEK,6.452995
2026-03-09,AUD,CNY,4.853327
2026-03-09,AUD,MXN,12.540524
2026-03-09,CAD,EUR,0.634366
2026-03-09,CAD,USD,0.737096
2026-03-09,CAD,GBP,0.549573
2026-03-09,CAD,JPY,116.302938
2026-03-09,CAD,CHF,0.572691
2026-03-09,CAD,AUD,1.048405
2026-03-09,CAD,CAD,1.0
2026-03-09,CAD,NOK,7.064475
2026-03-09,CAD,SEK,6.765352
2026-03-09,CAD,CNY,5.088252
2026-03-09,CAD,MXN,13.147547
2026-03-09,NOK,EUR,0.089797
2026-03-09,NOK,USD,0.104338
2026-03-09,NOK,GBP,0.077794
2026-03-09,NOK,JPY,16.46307
2026-03-09,NOK,CHF,0.081066
2026-03-09,NOK,AUD,0.148405
2026-03-09,NOK,CAD,0.141553
2026-03-09,NOK,NOK,1.0
2026-03-09,NOK,SEK,0.957658
2026-03-09,NOK,CNY,0.720259
2026-03-09,NOK,MXN,1.861079
2026-03-09,SEK,EUR,0.093767
2026-03-09,SEK,USD,0.108952
2026-03-09,SEK,GBP,0.081234
2026-03-09,SEK,JPY,17.190966
2026-03-09,SEK,CHF,0.084651
2026-03-09,SEK,AUD,0.154967
2026-03-09,SEK,CAD,0.147812
2026-03-09,SEK,NOK,1.044214
2026-03-09,SEK,SEK,1.0
2026-03-09,SEK,CNY,0.752105
2026-03-09,SEK,MXN,1.943365
2026-03-09,CNY,EUR,0.124673
2026-03-09,CNY,USD,0.144862
2026-03-09,CNY,GBP,0.108008
2026-03-09,CNY,JPY,22.857149
2026-03-09,CNY,CHF,0.112552
2026-03-09,CNY,AUD,0.206044
2026-03-09,CNY,CAD,0.196531
2026-03-09,CNY,NOK,1.388389
2026-03-09,CNY,SEK,1.329602
2026-03-09,CNY,CNY,1.0
2026-03-09,CNY,MXN,2.583903
2026-03-09,MXN,EUR,0.04825
2026-03-09,MXN,USD,0.056063
2026-03-09,MXN,GBP,0.0418
2026-03-09,MXN,JPY,8.84598
2026-03-09,MXN,CHF,0.043559
2026-03-09,MXN,AUD,0.079741
2026-03-09,MXN,CAD,0.07606
2026-03-09,MXN,NOK,0.537323
2026-03-09,MXN,SEK,0.514571
2026-03-09,MXN,CNY,0.387012
2026-03-09,MXN,MXN,1.0
2026-03-10,EUR,EUR,1.0
2026-03-10,EUR,USD,1.152729
2026-03-10,EUR,GBP,0.866327
2026-03-10,EUR,JPY,182.884891
2026-03-10,EUR,CHF,0.900554
2026-03-10,EUR,AUD,1.649801
2026-03-10,EUR,CAD,1.564384
2026-03-10,EUR,NOK,11.103972
2026-03-10,EUR,SEK,10.699841
2026-03-10,EUR,CNY,7.976202
2026-03-10,EUR,MXN,20.730624
2026-03-10,USD,EUR,0.867506
2026-03-10,USD,USD,1.0
2026-03-10,USD,GBP,0.751544
2026-03-10,USD,JPY,158.653811
2026-03-10,USD,CHF,0.781236
2026-03-10,USD,AUD,1.431213
2026-03-10,USD,CAD,1.357113
2026-03-10,USD,NOK,9.632767
2026-03-10,USD,SEK,9.282181
2026-03-10,USD,CNY,6.919407
2026-03-10,USD,MXN,17.983949
2026-03-10,GBP,EUR,1.154299
2026-03-10,GBP,USD,1.330594
2026-03-10,GBP,GBP,1.0
2026-03-10,GBP,JPY,211.103801
2026-03-10,GBP,CHF,1.039508
2026-03-10,GBP,AUD,1.904363
2026-03-10,GBP,CAD,1.805767
2026-03-10,GBP,NOK,12.817301
2026-03-10,GBP,SEK,12.350814
2026-03-10,GBP,CNY,9.206921
2026-03-10,GBP,MXN,23.929333
2026-03-10,JPY,EUR,0.005468
2026-03-10,JPY,USD,0.006303
2026-03-10,JPY,GBP,0.004737
2026-03-10,JPY,JPY,1.0
2026-03-10,JPY,CHF,0.004924
2026-03-10,JPY,AUD,0.009021
2026-03-10,JPY,CAD,0.008554
2026-03-10,JPY,NOK,0.060716
2026-03-10,JPY,SEK,0.058506
2026-03-10,JPY,CNY,0.043613
2026-03-10,JPY,MXN,0.113353
2026-03-10,CHF,EUR,1.110428
2026-03-10,CHF,USD,1.280023
2026-03-10,CHF,GBP,0.961994
2026-03-10,CHF,JPY,203.080533
2026-03-10,CHF,CHF,1.0
2026-03-10,CHF,AUD,1.831986
2026-03-10,CHF,CAD,1.737136
2026-03-10,CHF,NOK,12.330164
2026-03-10,CHF,SEK,11.881405
2026-03-10,CHF,CNY,8.857
2026-03-10,CHF,MXN,23.019869
2026-03-10,AUD,EUR,0.606134
2026-03-10,AUD,USD,0.698708
2026-03-10,AUD,GBP,0.52511
2026-03-10,AUD,JPY,110.852692
2026-03-10,AUD,CHF,0.545856
2026-03-10,AUD,AUD,1.0
2026-03-10,AUD,CAD,0.948226
2026-03-10,AUD,NOK,6.730492
2026-03-10,AUD,SEK,6.485534
2026-03-10,AUD,CNY,4.834645
2026-03-10,AUD,MXN,12.565529
2026-03-10,CAD,EUR,0.639229
2026-03-10,CAD,USD,0.736858
2026-03-10,CAD,GBP,0.553781
2026-03-10,CAD,JPY,116.905368
2026-03-10,CAD,CHF,0.57566
2026-03-10,CAD,AUD,1.054601
2026-03-10,CAD,CAD,1.0
2026-03-10,CAD,NOK,7.097984
2026-03-10,CAD,SEK,6.839651
2026-03-10,CAD,CNY,5.098622
2026-03-10,CAD,MXN,13.251621
2026-03-10,NOK,EUR,0.090058
2026-03-10,NOK,USD,0.103812
2026-03-10,NOK,GBP,0.07802
2026-03-10,NOK,JPY,16.470222
2026-03-10,NOK,CHF,0.081102
2026-03-10,NOK,AUD,0.148578
2026-03-10,NOK,CAD,0.140885
2026-03-10,NOK,NOK,1.0
2026-03-10,NOK,SEK,0.963605
2026-03-10,NOK,CNY,0.71832
2026-03-10,NOK,MXN,1.866956
2026-03-10,SEK,EUR,0.093459
2026-03-10,SEK,USD,0.107733
2026-03-10,SEK,GBP,0.080966
2026-03-10,SEK,JPY,17.092299
2026-03-10,SEK,CHF,0.084165
2026-03-10,SEK,AUD,0.154189
2026-03-10,SEK,CAD,0.146206
2026-03-10,SEK,NOK,1.03777
2026-03-10,SEK,SEK,1.0
2026-03-10,SEK,CNY,0.745451
2026-03-10,SEK,MXN,1.93747
2026-03-10,CNY,EUR,0.125373
2026-03-10,CNY,USD,0.144521
2026-03-10,CNY,GBP,0.108614
2026-03-10,CNY,JPY,22.928818
2026-03-10,CNY,CHF,0.112905
2026-03-10,CNY,AUD,0.20684
2026-03-10,CNY,CAD,0.196131
2026-03-10,CNY,NOK,1.392138
2026-03-10,CNY,SEK,1.341471
2026-03-10,CNY,CNY,1.0
2026-03-10,CNY,MXN,2.599059
2026-03-10,MXN,EUR,0.048238
2026-03-10,MXN,USD,0.055605
2026-03-10,MXN,GBP,0.04179
2026-03-10,MXN,JPY,8.821967
2026-03-10,MXN,CHF,0.043441
2026-03-10,MXN,AUD,0.079583
2026-03-10,MXN,CAD,0.075462
2026-03-10,MXN,NOK,0.535631
2026-03-10,MXN,SEK,0.516137
2026-03-10,MXN,CNY,0.384755
2026-03-10,MXN,MXN,1.0
